srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,firstTime,flast,blast,class
192.168.56.1,55112,75.127.97.72,80,6,12,2011,7,21509,52,167,509,205,52,3072,14532,5478,11,8,53,16,11,5,23,9,89,89,89,89,0,0,0,0,0,12,2011,7,21509,3,2,0,0,640,372,0,1276321884,1276321973,1276321920,attack
192.168.56.1,55113,75.127.97.72,80,6,11,2419,7,21467,52,219,665,285,52,3066,14532,5481,4,8,40,16,4,8,38,14,88,88,88,88,0,0,0,0,0,11,2419,7,21467,3,2,0,0,580,372,0,1276321885,1276321973,1276321933,attack
192.168.56.1,55114,75.127.97.72,80,6,8,806,5,4741,52,100,426,131,52,948,4396,1928,11,12,53,19,11,8,23,10,88,88,88,88,0,0,0,0,0,8,806,5,4741,1,1,0,0,432,268,0,1276321885,1276321973,1276321920,attack
192.168.56.1,55115,75.127.97.72,80,6,7,780,5,4769,52,111,460,153,52,953,4396,1925,11,14,53,20,11,8,23,10,87,87,87,87,0,0,0,0,0,7,780,5,4769,1,1,0,0,372,268,0,1276321886,1276321973,1276321920,attack
192.168.56.1,55116,75.127.97.72,80,6,11,1804,7,21460,52,164,460,190,52,3065,14532,5481,8,8,58,18,8,4,20,8,87,87,87,87,0,0,0,0,0,11,1804,7,21460,3,2,0,0,580,372,0,1276321886,1276321973,1276321915,attack
192.168.56.1,55119,75.127.97.72,80,6,7,949,5,1734,52,135,629,217,52,346,1500,644,7,14,55,21,7,15,55,26,86,86,86,86,0,0,0,0,0,7,949,5,1734,1,1,0,0,372,268,0,1276321887,1276321973,1276321949,attack
192.168.56.1,55120,75.127.97.72,80,6,7,713,5,3226,52,101,393,128,52,645,2948,1287,10,14,51,20,10,15,51,24,86,86,86,86,0,0,0,0,0,7,713,5,3226,1,1,0,0,372,268,0,1276321887,1276321973,1276321948,attack
192.168.56.1,55121,75.127.97.72,80,6,9,930,7,21491,52,103,506,151,52,3070,14532,5479,7,10,42,17,7,7,37,14,86,86,86,86,0,0,0,0,0,9,930,7,21491,1,2,0,0,476,372,0,1276321887,1276321973,1276321931,attack
192.168.56.1,55122,75.127.97.72,80,6,9,979,7,21495,52,108,555,167,52,3070,14532,5479,11,10,53,18,11,5,22,9,86,86,86,86,0,0,0,0,0,9,979,7,21495,1,2,0,0,476,372,0,1276321887,1276321973,1276321920,attack
192.168.56.1,55123,75.127.97.72,80,6,7,835,5,7117,52,119,515,174,52,1423,5844,2513,10,14,51,20,10,15,51,24,86,86,86,86,0,0,0,0,0,7,835,5,7117,1,1,0,0,372,268,0,1276321887,1276321973,1276321948,attack
192.168.56.1,55124,75.127.97.72,80,6,8,1561,4,1509,52,195,431,195,52,377,1345,645,8,12,52,19,1,20,52,27,86,86,86,86,0,0,0,0,0,8,1561,4,1509,3,1,0,0,424,216,0,1276321887,1276321973,1276321948,attack
192.168.56.1,55125,75.127.97.72,80,6,9,1364,5,6921,52,151,348,147,52,1384,5844,2520,10,10,50,18,10,15,50,23,86,86,86,86,0,0,0,0,0,9,1364,5,6921,3,1,0,0,476,268,0,1276321887,1276321973,1276321948,attack
192.168.56.1,55126,75.127.97.72,80,6,10,871,7,21493,52,87,387,105,52,3070,14532,5479,8,9,58,19,8,4,19,7,86,86,86,86,0,0,0,0,0,10,871,7,21493,1,2,0,0,536,372,0,1276321887,1276321973,1276321915,attack
192.168.56.1,55127,75.127.97.72,80,6,6,693,4,1400,52,115,425,151,52,350,1236,590,8,17,52,22,8,20,52,28,85,85,85,85,0,0,0,0,0,6,693,4,1400,1,1,0,0,320,216,0,1276321888,1276321973,1276321948,attack
192.168.56.1,55128,75.127.97.72,80,6,7,745,5,4830,52,106,425,140,52,966,4396,1919,8,14,58,22,8,6,19,8,85,85,85,85,0,0,0,0,0,7,745,5,4830,1,1,0,0,372,268,0,1276321888,1276321973,1276321915,attack
192.168.56.1,55129,75.127.97.72,80,6,9,1114,7,21504,52,123,690,212,52,3072,14532,5478,12,10,53,18,12,5,20,8,85,85,85,85,0,0,0,0,0,9,1114,7,21504,1,2,0,0,476,372,0,1276321888,1276321973,1276321920,attack
192.168.56.1,55130,75.127.97.72,80,6,7,793,5,2918,52,113,473,158,52,583,1500,729,10,14,50,20,10,15,50,23,85,85,85,85,0,0,0,0,0,7,793,5,2918,1,1,0,0,372,268,0,1276321888,1276321973,1276321948,attack
192.168.56.1,55131,75.127.97.72,80,6,7,790,5,3398,52,112,470,157,52,679,2948,1272,10,14,50,20,10,15,50,23,85,85,85,85,0,0,0,0,0,7,790,5,3398,1,1,0,0,372,268,0,1276321888,1276321973,1276321948,attack
192.168.56.1,55132,75.127.97.72,80,6,7,696,5,3304,52,99,376,121,52,660,2948,1279,10,14,50,20,10,15,50,23,85,85,85,85,0,0,0,0,0,7,696,5,3304,1,1,0,0,372,268,0,1276321888,1276321973,1276321948,attack
192.168.56.1,54955,75.127.97.72,80,6,7,817,5,4774,52,116,497,167,52,954,4396,1924,5,15,83,33,5,1,5,2,90,90,90,90,0,0,0,0,0,7,817,5,4774,1,1,0,0,372,268,0,1276321883,1276321973,1276321890,attack
192.168.56.1,54959,75.127.97.72,80,6,9,853,7,21521,52,94,429,125,52,3074,14532,5477,5,11,83,29,5,1,5,2,90,90,90,90,0,0,0,0,0,9,853,7,21521,1,2,0,0,476,372,0,1276321883,1276321973,1276321890,attack
192.168.56.1,54961,75.127.97.72,80,6,9,767,7,21499,52,85,343,96,52,3071,14532,5479,5,11,83,29,5,1,5,2,90,90,90,90,0,0,0,0,0,9,767,7,21499,1,2,0,0,476,372,0,1276321883,1276321973,1276321890,attack
192.168.56.1,54966,75.127.97.72,80,6,9,1020,7,21519,52,113,596,181,52,3074,14532,5477,5,11,83,29,5,1,5,2,90,90,90,90,0,0,0,0,0,9,1020,7,21519,1,2,0,0,476,372,0,1276321883,1276321973,1276321890,attack
192.168.56.1,54969,75.127.97.72,80,6,9,857,7,21513,52,95,433,126,52,3073,14532,5478,5,11,82,28,5,1,5,2,90,90,90,90,0,0,0,0,0,9,857,7,21513,1,2,0,0,476,372,0,1276321883,1276321973,1276321891,attack
192.168.56.1,54975,75.127.97.72,80,6,7,848,5,4806,52,121,528,179,52,961,4396,1921,5,15,80,31,5,2,5,2,90,90,90,90,0,0,0,0,0,7,848,5,4806,1,1,0,0,372,268,0,1276321883,1276321973,1276321893,attack
192.168.56.1,54983,75.127.97.72,80,6,9,1055,7,21516,52,117,631,192,52,3073,14532,5478,2,11,74,25,2,2,9,3,90,90,90,90,0,0,0,0,0,9,1055,7,21516,1,2,0,0,476,372,0,1276321883,1276321973,1276321899,attack
192.168.56.1,54985,75.127.97.72,80,6,7,665,5,4743,52,95,345,110,52,948,4396,1927,5,15,74,29,5,4,11,5,90,90,90,90,0,0,0,0,0,7,665,5,4743,1,1,0,0,372,268,0,1276321883,1276321973,1276321899,attack
192.168.56.1,54989,75.127.97.72,80,6,9,912,7,21501,52,101,488,145,52,3071,14532,5479,1,11,73,25,1,2,10,4,90,90,90,90,0,0,0,0,0,9,912,7,21501,1,2,0,0,476,372,0,1276321883,1276321973,1276321900,attack
192.168.56.1,54995,75.127.97.72,80,6,9,887,7,21450,52,98,463,136,52,3064,14532,5482,8,11,40,14,8,8,22,10,90,90,90,90,0,0,0,0,0,9,887,7,21450,1,2,0,0,476,372,0,1276321883,1276321973,1276321933,attack
192.168.56.1,55034,75.127.97.72,80,6,9,798,7,21509,52,88,374,107,52,3072,14532,5478,11,11,53,19,11,6,26,10,90,90,90,90,0,0,0,0,0,9,798,7,21509,1,2,0,0,476,372,0,1276321883,1276321973,1276321920,attack
192.168.56.1,55039,75.127.97.72,80,6,9,845,7,21498,52,93,421,122,52,3071,14532,5479,8,11,58,20,8,5,24,9,90,90,90,90,0,0,0,0,0,9,845,7,21498,1,2,0,0,476,372,0,1276321883,1276321973,1276321915,attack
192.168.56.1,55067,75.127.97.72,80,6,7,806,5,2960,52,115,486,163,52,592,1500,739,5,15,77,30,5,20,77,37,90,90,90,90,0,0,0,0,0,7,806,5,2960,1,1,0,0,372,268,0,1276321883,1276321973,1276321965,attack
192.168.56.1,55282,75.127.97.72,80,6,19,4654,7,400,52,244,417,186,40,57,60,7,1,4,23,7,2,12,44,16,77,77,77,77,0,0,0,0,0,19,4654,7,400,10,0,0,0,1004,400,0,1276321896,1276321973,1276321973,attack
192.168.1.104,16480,204.13.200.58,80,6,9,499,10,9578,40,55,171,43,40,957,1500,709,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9,499,10,9578,1,1,0,0,368,408,0,1276321973,1276321974,1276321974,normal
192.168.56.1,55190,75.127.97.72,80,6,5,733,4,3112,40,146,529,213,52,778,2948,1446,2,21,83,41,2,28,83,47,85,85,85,85,0,0,0,0,0,5,733,4,3112,1,0,0,0,256,216,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55106,75.127.97.72,80,6,8,877,4,3112,40,109,493,155,52,778,2948,1446,2,13,83,30,2,28,83,47,92,92,92,92,0,0,0,0,0,8,877,4,3112,1,0,0,0,436,216,0,1276321883,1276321975,1276321975,attack
192.168.56.1,55165,75.127.97.72,80,6,5,594,4,3112,40,118,390,151,52,778,2948,1446,2,21,84,41,2,28,84,47,86,86,86,86,0,0,0,0,0,5,594,4,3112,1,0,0,0,256,216,0,1276321889,1276321975,1276321975,attack
192.168.56.1,55198,75.127.97.72,80,6,7,1128,4,1664,40,161,432,185,52,416,1500,722,1,14,81,32,1,28,81,45,85,85,85,85,0,0,0,0,0,7,1128,4,1664,2,0,0,0,368,216,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55161,75.127.97.72,80,6,5,671,4,1664,40,134,467,186,52,416,1500,722,2,21,84,41,2,28,84,47,86,86,86,86,0,0,0,0,0,5,671,4,1664,1,0,0,0,256,216,0,1276321889,1276321975,1276321975,attack
192.168.56.1,55177,75.127.97.72,80,6,5,644,5,4392,40,128,440,174,52,878,2948,1272,2,21,83,41,0,21,83,41,85,85,85,85,0,0,0,0,0,5,644,5,4392,1,1,0,0,256,268,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55107,75.127.97.72,80,6,8,761,4,3112,40,95,377,114,52,778,2948,1446,2,13,83,30,2,28,83,47,92,92,92,92,0,0,0,0,0,8,761,4,3112,1,0,0,0,436,216,0,1276321883,1276321975,1276321975,attack
192.168.56.1,55176,75.127.97.72,80,6,5,633,4,3112,40,126,429,169,52,778,2948,1446,2,21,83,41,2,28,83,47,85,85,85,85,0,0,0,0,0,5,633,4,3112,1,0,0,0,256,216,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55193,75.127.97.72,80,6,6,1278,5,1849,40,213,537,251,52,369,1500,634,1,17,82,36,0,21,82,40,85,85,85,85,0,0,0,0,0,6,1278,5,1849,2,1,0,0,308,268,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55199,75.127.97.72,80,6,7,1214,4,1664,40,173,475,206,52,416,1500,722,1,14,81,32,1,28,81,45,85,85,85,85,0,0,0,0,0,7,1214,4,1664,2,0,0,0,368,216,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55205,75.127.97.72,80,6,6,741,4,3112,40,123,477,173,52,778,2948,1446,2,16,81,35,2,27,81,46,84,84,84,84,0,0,0,0,0,6,741,4,3112,1,0,0,0,316,216,0,1276321891,1276321975,1276321975,attack
192.168.56.1,55202,75.127.97.72,80,6,7,1238,4,3112,40,176,487,211,52,778,2948,1446,1,14,81,32,1,28,81,45,85,85,85,85,0,0,0,0,0,7,1238,4,3112,2,0,0,0,368,216,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55179,75.127.97.72,80,6,5,733,4,1664,40,146,529,213,52,416,1500,722,2,21,83,41,2,28,83,47,85,85,85,85,0,0,0,0,0,5,733,4,1664,1,0,0,0,256,216,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55171,75.127.97.72,80,6,5,655,4,1664,40,131,451,179,52,416,1500,722,2,21,84,41,2,28,84,47,86,86,86,86,0,0,0,0,0,5,655,4,1664,1,0,0,0,256,216,0,1276321889,1276321975,1276321975,attack
192.168.56.1,55105,75.127.97.72,80,6,8,833,4,3112,40,104,449,139,52,778,2948,1446,2,13,83,30,2,28,83,47,92,92,92,92,0,0,0,0,0,8,833,4,3112,1,0,0,0,436,216,0,1276321883,1276321975,1276321975,attack
192.168.56.1,55194,75.127.97.72,80,6,6,1270,4,3112,40,211,533,248,52,778,2948,1446,1,17,82,36,1,28,82,46,85,85,85,85,0,0,0,0,0,6,1270,4,3112,2,0,0,0,308,216,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55210,75.127.97.72,80,6,6,717,4,3112,40,119,453,163,52,778,2948,1446,2,16,81,35,2,27,81,46,84,84,84,84,0,0,0,0,0,6,717,4,3112,1,0,0,0,316,216,0,1276321891,1276321975,1276321975,attack
192.168.56.1,55206,75.127.97.72,80,6,6,588,4,3112,40,98,324,110,52,778,2948,1446,2,16,81,35,2,27,81,46,84,84,84,84,0,0,0,0,0,6,588,4,3112,1,0,0,0,316,216,0,1276321891,1276321975,1276321975,attack
192.168.56.1,55180,75.127.97.72,80,6,5,743,4,3112,40,148,539,218,52,778,2948,1446,2,21,83,41,2,28,83,47,85,85,85,85,0,0,0,0,0,5,743,4,3112,1,0,0,0,256,216,0,1276321890,1276321975,1276321975,attack
192.168.56.1,55164,75.127.97.72,80,6,5,756,4,1664,40,151,552,224,52,416,1500,722,3,21,84,41,3,29,84,47,87,87,87,87,0,0,0,0,0,5,756,4,1664,1,0,0,0,256,216,0,1276321889,1276321976,1276321976,attack
192.168.56.1,55192,75.127.97.72,80,6,5,841,4,3112,40,168,637,262,52,778,2948,1446,3,21,83,41,3,28,83,47,86,86,86,86,0,0,0,0,0,5,841,4,3112,1,0,0,0,256,216,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55186,75.127.97.72,80,6,5,559,5,1849,40,111,355,136,52,369,1500,634,3,21,83,41,0,21,83,41,86,86,86,86,0,0,0,0,0,5,559,5,1849,1,1,0,0,256,268,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55215,75.127.97.72,80,6,6,871,5,1716,40,145,615,230,52,343,1500,646,9,16,45,19,9,21,45,20,84,84,84,84,0,0,0,0,0,6,871,5,1716,1,0,0,0,308,268,0,1276321892,1276321976,1276321976,attack
192.168.56.1,55188,75.127.97.72,80,6,5,809,4,3112,40,161,605,247,52,778,2948,1446,3,21,83,41,3,28,83,47,86,86,86,86,0,0,0,0,0,5,809,4,3112,1,0,0,0,256,216,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55166,75.127.97.72,80,6,5,689,4,3112,40,137,485,194,52,778,2948,1446,3,21,84,41,3,29,84,47,87,87,87,87,0,0,0,0,0,5,689,4,3112,1,0,0,0,256,216,0,1276321889,1276321976,1276321976,attack
192.168.56.1,55203,75.127.97.72,80,6,7,1172,5,1849,40,167,454,195,52,369,1500,634,1,14,81,32,0,21,81,39,86,86,86,86,0,0,0,0,0,7,1172,5,1849,2,1,0,0,368,268,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55200,75.127.97.72,80,6,6,737,5,4392,40,122,473,171,52,878,2948,1272,3,17,82,36,0,21,82,40,86,86,86,86,0,0,0,0,0,6,737,5,4392,1,1,0,0,316,268,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55172,75.127.97.72,80,6,8,2068,5,4392,40,258,466,221,52,878,2948,1272,3,12,83,31,0,21,83,40,87,87,87,87,0,0,0,0,0,8,2068,5,4392,4,1,0,0,412,268,0,1276321889,1276321976,1276321976,attack
192.168.56.1,55175,75.127.97.72,80,6,5,817,5,1849,40,163,613,251,52,369,1500,634,3,21,83,41,0,21,83,41,86,86,86,86,0,0,0,0,0,5,817,5,1849,1,1,0,0,256,268,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55191,75.127.97.72,80,6,5,591,5,4392,40,118,387,150,52,878,2948,1272,3,21,83,41,0,21,83,41,86,86,86,86,0,0,0,0,0,5,591,5,4392,1,1,0,0,256,268,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55167,75.127.97.72,80,6,5,623,4,1664,40,124,419,164,52,416,1500,722,3,21,84,41,3,29,84,47,87,87,87,87,0,0,0,0,0,5,623,4,1664,1,0,0,0,256,216,0,1276321889,1276321976,1276321976,attack
192.168.56.1,55213,75.127.97.72,80,6,6,708,4,3112,40,118,444,159,52,778,2948,1446,3,17,81,35,3,28,81,45,85,85,85,85,0,0,0,0,0,6,708,4,3112,1,0,0,0,316,216,0,1276321891,1276321976,1276321976,attack
192.168.56.1,55108,75.127.97.72,80,6,8,877,4,3112,40,109,493,155,52,778,2948,1446,3,13,83,30,3,28,83,47,93,93,93,93,0,0,0,0,0,8,877,4,3112,1,0,0,0,436,216,0,1276321883,1276321976,1276321976,attack
192.168.56.1,55197,75.127.97.72,80,6,7,1188,4,3112,40,169,462,199,52,778,2948,1446,1,14,81,32,1,28,81,45,86,86,86,86,0,0,0,0,0,7,1188,4,3112,2,0,0,0,368,216,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55201,75.127.97.72,80,6,7,1352,4,3112,40,193,544,239,52,778,2948,1446,1,14,81,32,1,28,81,45,86,86,86,86,0,0,0,0,0,7,1352,4,3112,2,0,0,0,368,216,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55217,75.127.97.72,80,6,5,622,4,1664,40,124,418,164,52,416,1500,722,3,21,81,40,3,28,81,45,84,84,84,84,0,0,0,0,0,5,622,4,1664,1,0,0,0,256,216,0,1276321892,1276321976,1276321976,attack
192.168.56.1,55212,75.127.97.72,80,6,6,849,4,3112,40,141,585,217,52,778,2948,1446,3,17,81,35,3,28,81,45,85,85,85,85,0,0,0,0,0,6,849,4,3112,1,0,0,0,316,216,0,1276321891,1276321976,1276321976,attack
192.168.56.1,55051,75.127.97.72,80,6,5,708,4,6008,40,141,504,202,52,1502,5844,2894,3,23,90,44,3,31,90,51,93,93,93,93,0,0,0,0,0,5,708,4,6008,1,0,0,0,256,216,0,1276321883,1276321976,1276321976,attack
192.168.56.1,55196,75.127.97.72,80,6,7,978,4,3112,40,139,357,148,52,778,2948,1446,1,14,81,32,1,28,81,45,86,86,86,86,0,0,0,0,0,7,978,4,3112,2,0,0,0,368,216,0,1276321890,1276321976,1276321976,attack
192.168.56.1,55185,75.127.97.72,80,6,5,652,4,1664,40,130,448,177,52,416,1500,722,4,21,83,40,4,29,83,46,87,87,87,87,0,0,0,0,0,5,652,4,1664,1,0,0,0,256,216,0,1276321890,1276321977,1276321977,attack
192.168.56.1,55181,75.127.97.72,80,6,5,637,4,1664,40,127,433,170,52,416,1500,722,5,22,83,40,5,29,83,46,88,88,88,88,0,0,0,0,0,5,637,4,1664,1,0,0,0,256,216,0,1276321890,1276321978,1276321978,attack
192.168.56.1,55047,75.127.97.72,80,6,5,733,4,1664,40,146,529,213,52,416,1500,722,6,24,90,44,6,32,90,50,96,96,96,96,0,0,0,0,0,5,733,4,1664,1,0,0,0,256,216,0,1276321883,1276321979,1276321979,attack
192.168.56.1,55195,75.127.97.72,80,6,6,1266,4,1664,40,211,531,247,52,416,1500,722,1,17,82,35,1,29,82,45,89,89,89,89,0,0,0,0,0,6,1266,4,1664,2,0,0,0,308,216,0,1276321890,1276321979,1276321979,attack
192.168.56.1,55100,75.127.97.72,80,6,8,891,4,3112,40,111,507,160,52,778,2948,1446,6,13,83,30,6,29,83,46,96,96,96,96,0,0,0,0,0,8,891,4,3112,1,0,0,0,436,216,0,1276321883,1276321979,1276321979,attack
192.168.56.1,55216,75.127.97.72,80,6,5,653,4,3112,40,130,449,178,52,778,2948,1446,7,22,81,39,7,29,81,44,88,88,88,88,0,0,0,0,0,5,653,4,3112,1,0,0,0,256,216,0,1276321892,1276321980,1276321980,attack
192.168.56.1,55258,75.127.97.72,80,6,5,690,4,3112,40,138,486,194,52,778,2948,1446,8,22,80,38,8,29,80,44,88,88,88,88,0,0,0,0,0,5,690,4,3112,1,0,0,0,256,216,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55257,75.127.97.72,80,6,5,630,5,1849,40,126,426,167,52,369,1500,634,8,22,80,38,0,22,80,38,88,88,88,88,0,0,0,0,0,5,630,5,1849,1,1,0,0,256,268,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55232,75.127.97.72,80,6,5,612,5,4392,40,122,408,159,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,612,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55231,75.127.97.72,80,6,5,639,5,4392,40,127,435,171,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,639,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55244,75.127.97.72,80,6,5,724,5,4392,40,144,520,209,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,724,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55238,75.127.97.72,80,6,5,609,4,1664,40,121,405,158,52,416,1500,722,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,609,4,1664,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55239,75.127.97.72,80,6,5,570,4,3112,40,114,366,141,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,570,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55254,75.127.97.72,80,6,6,779,5,1849,40,129,515,188,52,369,1500,634,8,17,80,34,0,22,80,38,89,89,89,89,0,0,0,0,0,6,779,5,1849,1,1,0,0,316,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55247,75.127.97.72,80,6,6,678,4,3112,40,113,414,147,52,778,2948,1446,8,17,80,34,8,29,80,44,89,89,89,89,0,0,0,0,0,6,678,4,3112,1,0,0,0,316,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55233,75.127.97.72,80,6,5,586,4,3112,40,117,382,148,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,586,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55229,75.127.97.72,80,6,5,655,4,3112,40,131,451,179,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,655,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55249,75.127.97.72,80,6,6,678,4,1664,40,113,414,147,52,416,1500,722,8,17,80,34,8,29,80,44,89,89,89,89,0,0,0,0,0,6,678,4,1664,1,0,0,0,316,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55259,75.127.97.72,80,6,5,765,5,4392,40,153,561,228,52,878,2948,1272,8,22,80,38,0,22,80,38,88,88,88,88,0,0,0,0,0,5,765,5,4392,1,1,0,0,256,268,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55263,75.127.97.72,80,6,10,2176,5,3172,40,217,384,175,52,634,2948,1293,8,9,78,25,8,22,78,37,88,88,88,88,0,0,0,0,0,10,2176,5,3172,5,0,0,0,516,276,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55256,75.127.97.72,80,6,5,692,4,3112,40,138,488,195,52,778,2948,1446,8,22,80,38,8,29,80,44,88,88,88,88,0,0,0,0,0,5,692,4,3112,1,0,0,0,256,216,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55234,75.127.97.72,80,6,5,611,4,3112,40,122,407,159,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,611,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55224,75.127.97.72,80,6,5,673,4,3112,40,134,469,187,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,673,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55252,75.127.97.72,80,6,6,719,5,4392,40,119,455,164,52,878,2948,1272,8,17,80,34,0,22,80,38,89,89,89,89,0,0,0,0,0,6,719,5,4392,1,1,0,0,316,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55225,75.127.97.72,80,6,5,521,4,3112,40,104,317,119,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,521,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55262,75.127.97.72,80,6,10,2581,6,4452,40,258,465,218,52,742,2948,1186,8,9,78,25,0,17,78,33,88,88,88,88,0,0,0,0,0,10,2581,6,4452,5,1,0,0,516,328,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55227,75.127.97.72,80,6,5,624,5,4392,40,124,420,165,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,624,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55173,75.127.97.72,80,6,8,2280,5,1849,40,285,519,250,52,369,1500,634,8,13,83,30,0,23,83,40,92,92,92,92,0,0,0,0,0,8,2280,5,1849,4,1,0,0,412,268,0,1276321889,1276321981,1276321981,attack
192.168.56.1,55255,75.127.97.72,80,6,5,579,5,4392,40,115,375,145,52,878,2948,1272,8,22,80,38,0,22,80,38,88,88,88,88,0,0,0,0,0,5,579,5,4392,1,1,0,0,256,268,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55230,75.127.97.72,80,6,5,679,5,4392,40,135,475,189,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,679,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55243,75.127.97.72,80,6,5,654,5,4392,40,130,450,178,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,654,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55235,75.127.97.72,80,6,5,526,5,4392,40,105,322,121,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,526,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55237,75.127.97.72,80,6,5,855,4,3112,40,171,651,268,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,855,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55250,75.127.97.72,80,6,6,762,5,4392,40,127,498,181,52,878,2948,1272,8,17,80,34,0,22,80,38,89,89,89,89,0,0,0,0,0,6,762,5,4392,1,1,0,0,316,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55228,75.127.97.72,80,6,5,684,5,4392,40,136,480,191,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,684,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55241,75.127.97.72,80,6,5,512,5,4392,40,102,308,115,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,512,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
