srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,firstTime,flast,blast,class
192.168.2.110,1899,173.222.140.32,80,6,132,6167,234,330112,40,46,166,25,40,1410,1500,318,0,0,100,8,100,0,100,6,102,102,102,102,0,0,0,0,0,132,6167,234,330112,9,17,0,0,5288,9368,0,1276319366,1276319468,1276319468,normal
192.168.4.121,51839,65.54.81.165,80,6,6,848,4,340,40,141,636,242,40,85,208,82,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,340,1,1,0,0,252,172,0,1276319465,1276319480,1276319469,normal
192.168.4.121,51840,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319480,1276319495,1276319484,normal
192.168.2.111,3379,192.168.5.122,143,6,16,883,31,3286,40,55,84,15,40,106,349,93,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,16,883,31,3286,12,26,0,0,648,1256,0,1276319495,1276319496,1276319496,normal
192.168.2.111,3380,192.168.5.122,143,6,14,879,28,4986,40,62,202,41,40,178,484,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,879,28,4986,10,22,0,0,568,1136,0,1276319496,1276319496,1276319496,normal
192.168.2.108,1376,192.168.2.113,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276319498,1276319498,1276319498,normal
192.168.2.107,2517,192.168.5.122,52712,6,4,168,7,1962,40,42,48,4,40,280,873,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,1962,0,2,0,0,168,296,2,1276319502,1276319502,1276319502,normal
192.168.2.107,2518,192.168.5.122,43156,6,4,168,7,820,40,42,48,4,40,117,302,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,820,0,2,0,0,168,296,2,1276319502,1276319502,1276319502,normal
192.168.2.107,2519,192.168.5.122,59355,6,4,168,7,826,40,42,48,4,40,118,305,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,826,0,2,0,0,168,296,2,1276319502,1276319502,1276319502,normal
192.168.2.107,2520,192.168.5.122,33296,6,4,168,7,686,40,42,48,4,40,98,235,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,686,0,2,0,0,168,296,2,1276319502,1276319502,1276319502,normal
192.168.2.107,2516,192.168.5.122,21,6,49,3414,104,6570,40,69,103,21,40,63,92,13,0,0,3,0,0,0,3,0,3,3,3,3,0,0,0,0,0,49,3414,104,6570,42,96,0,0,1968,4176,0,1276319499,1276319502,1276319502,normal
192.168.4.121,51841,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319495,1276319510,1276319499,normal
192.168.2.109,4071,192.168.5.122,110,6,8,367,17,872,40,45,55,5,40,51,60,7,0,0,3,1,0,0,3,0,3,3,3,3,0,0,0,0,0,8,367,17,872,4,12,0,0,328,696,0,1276319507,1276319510,1276319510,normal
192.168.4.120,3100,192.168.5.122,110,6,8,369,17,872,40,46,56,6,40,51,60,7,0,0,3,1,0,0,3,0,3,3,3,3,0,0,0,0,0,8,369,17,872,4,12,0,0,328,696,0,1276319511,1276319514,1276319514,normal
192.168.2.110,1904,64.41.142.72,443,6,12,905,15,16897,40,75,230,65,40,1126,1500,602,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,12,905,15,16897,3,7,0,0,488,608,0,1276319514,1276319515,1276319515,normal
192.168.2.106,3338,192.168.5.122,80,6,31,2078,87,102768,40,67,161,39,40,1181,1500,502,5,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2078,87,102768,10,22,0,0,1248,3496,0,1276319421,1276319521,1276319521,normal
192.168.4.121,51842,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319510,1276319525,1276319514,normal
192.168.1.104,16319,174.35.52.82,80,6,8,521,8,3716,40,65,144,44,40,464,1500,648,0,0,4,1,1,0,4,1,6,6,6,6,0,0,0,0,0,8,521,8,3716,2,2,0,0,328,328,0,1276319527,1276319533,1276319533,normal
192.168.1.104,16324,204.13.200.58,80,6,9,499,10,9578,40,55,171,43,40,957,1500,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,499,10,9578,1,1,0,0,368,408,0,1276319535,1276319535,1276319535,normal
192.168.4.121,51843,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319525,1276319540,1276319529,normal
192.168.2.112,1092,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276319544,1276319544,1276319544,normal
192.168.2.110,1905,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276319550,1276319550,1276319550,normal
192.168.1.103,1865,192.168.1.101,139,6,11,1429,10,1254,40,129,304,88,40,125,327,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1254,8,8,0,0,448,408,0,1276319551,1276319551,1276319551,normal
192.168.1.103,1866,192.168.1.101,139,6,11,1429,10,1155,40,129,304,88,40,115,327,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1155,8,8,0,0,448,408,0,1276319551,1276319551,1276319551,normal
192.168.4.121,51844,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319540,1276319555,1276319544,normal
192.168.1.103,1867,192.168.5.122,143,6,16,881,32,3324,40,55,84,14,40,103,349,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,881,32,3324,12,26,0,0,648,1296,0,1276319562,1276319562,1276319562,normal
192.168.1.103,1868,192.168.5.122,143,6,14,875,28,4710,40,62,201,41,40,168,482,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,875,28,4710,10,22,0,0,568,1136,0,1276319562,1276319562,1276319562,normal
192.168.1.105,16849,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276319563,1276319563,1276319563,normal
192.168.2.106,3385,192.168.2.113,139,6,11,1429,10,1335,40,129,304,88,40,133,327,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1335,8,8,0,0,448,408,0,1276319573,1276319573,1276319573,normal
192.168.2.106,3386,192.168.2.113,139,6,11,1429,10,1155,40,129,304,88,40,115,327,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1155,8,8,0,0,448,408,0,1276319573,1276319573,1276319573,normal
192.168.4.121,51845,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,4,16,6,4,1,4,2,20,20,20,20,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319555,1276319575,1276319559,normal
192.168.2.108,1377,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276319580,1276319580,1276319580,normal
192.168.4.121,51848,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,4,16,6,4,1,4,2,20,20,20,20,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319570,1276319590,1276319574,normal
192.168.4.121,51849,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319585,1276319600,1276319589,normal
192.168.1.104,16329,64.131.68.45,80,6,10,871,10,6816,40,87,157,48,40,681,1500,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,871,10,6816,5,5,0,0,408,408,0,1276319603,1276319603,1276319603,normal
192.168.1.104,16330,64.131.68.45,80,6,11,891,11,7729,40,81,132,45,40,702,1500,636,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,11,891,11,7729,5,5,0,0,448,448,0,1276319603,1276319604,1276319604,normal
192.168.1.104,16331,64.131.68.45,80,6,11,891,11,7713,40,81,132,45,40,701,1500,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,891,11,7713,5,5,0,0,448,448,0,1276319604,1276319604,1276319604,normal
192.168.1.104,16332,64.131.68.45,80,6,11,891,11,7729,40,81,132,45,40,702,1500,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,891,11,7729,5,5,0,0,448,448,0,1276319604,1276319604,1276319604,normal
192.168.1.104,16333,64.131.68.45,80,6,11,892,11,7755,40,81,132,45,40,705,1500,639,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,11,892,11,7755,5,5,0,0,448,448,0,1276319604,1276319605,1276319605,normal
192.168.1.104,16334,64.131.68.45,80,6,10,847,10,6793,40,84,133,45,40,679,1500,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,847,10,6793,5,5,0,0,408,408,0,1276319605,1276319605,1276319605,normal
192.168.1.104,16335,64.131.68.45,80,6,10,847,10,6822,40,84,133,45,40,682,1500,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,847,10,6822,5,5,0,0,408,408,0,1276319605,1276319605,1276319605,normal
192.168.1.104,16336,64.131.68.45,80,6,10,864,10,5923,40,86,134,47,40,592,1500,551,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,864,10,5923,5,5,0,0,408,408,0,1276319605,1276319606,1276319606,normal
192.168.1.104,16325,64.131.68.42,80,6,42,1935,73,101546,40,46,127,21,40,1391,1500,365,0,0,3,0,0,0,3,0,5,5,5,5,0,0,0,0,0,42,1935,73,101546,3,17,0,0,1688,2928,0,1276319601,1276319606,1276319606,normal
192.168.4.121,51850,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319600,1276319615,1276319604,normal
192.168.4.121,51851,65.54.81.165,80,6,6,848,4,340,40,141,636,242,40,85,208,82,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,340,1,1,0,0,252,172,0,1276319615,1276319630,1276319619,normal
192.168.1.104,16318,216.109.86.150,80,6,61,2760,108,143411,40,45,158,22,40,1327,1420,321,0,1,100,12,100,0,100,9,103,103,103,103,0,0,0,0,0,61,2760,108,143411,3,3,0,0,2448,4324,0,1276319527,1276319630,1276319630,normal
192.168.1.104,16337,192.168.1.101,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276319637,1276319637,1276319637,normal
192.168.4.121,51853,192.168.5.122,143,6,22,1253,43,4208,40,56,87,16,40,97,349,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1253,43,4208,18,38,0,0,892,1744,0,1276319644,1276319644,1276319644,normal
192.168.2.112,1090,97.74.104.201,80,6,63,2682,115,158088,40,42,132,13,40,1374,1420,236,0,1,100,12,0,0,100,9,101,101,101,101,0,0,0,0,0,63,2682,115,158088,2,2,0,0,2528,4608,0,1276319543,1276319644,1276319644,normal
192.168.4.121,51854,192.168.5.122,143,6,14,726,28,3506,40,51,73,10,40,125,353,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,726,28,3506,10,24,0,0,572,1144,0,1276319644,1276319644,1276319644,normal
192.168.4.121,51855,192.168.5.122,143,6,14,719,28,3506,40,51,73,9,40,125,353,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,719,28,3506,10,24,0,0,572,1144,0,1276319644,1276319644,1276319644,normal
192.168.2.112,1093,97.74.104.49,80,6,7,719,4,1447,40,102,261,104,40,361,928,419,0,16,100,40,100,33,100,57,101,101,101,101,0,0,0,0,0,7,719,4,1447,2,2,0,0,288,168,0,1276319544,1276319645,1276319645,normal
192.168.4.121,51852,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319630,1276319645,1276319634,normal
192.168.4.121,51856,192.168.5.122,143,6,15,951,30,4988,40,63,212,42,40,166,506,151,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,15,951,30,4988,11,26,0,0,612,1224,0,1276319644,1276319645,1276319645,normal
192.168.4.121,51858,192.168.5.122,143,6,15,957,30,4778,40,63,212,42,40,159,492,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,957,30,4778,11,26,0,0,612,1224,0,1276319645,1276319645,1276319645,normal
192.168.4.121,51859,192.168.5.122,143,6,15,956,30,4670,40,63,212,42,40,155,548,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,956,30,4670,11,26,0,0,612,1224,0,1276319645,1276319645,1276319645,normal
192.168.2.112,1095,69.192.21.222,80,6,7,402,6,3574,40,57,154,42,40,595,1500,717,0,16,100,40,100,20,100,44,100,100,100,100,0,0,0,0,0,7,402,6,3574,1,1,0,0,288,248,0,1276319559,1276319659,1276319659,normal
192.168.4.121,51857,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319645,1276319660,1276319648,normal
192.168.2.113,4773,142.166.14.79,80,6,6,349,4,542,40,58,141,40,40,135,414,185,0,20,100,44,100,33,100,57,100,100,100,100,0,0,0,0,0,6,349,4,542,1,1,0,0,248,168,0,1276319564,1276319664,1276319664,normal
192.168.2.113,4772,69.63.189.11,80,6,10,547,13,11614,40,54,119,29,40,893,1500,697,0,11,100,33,0,8,100,28,101,101,101,101,0,0,0,0,0,10,547,13,11614,2,5,0,0,408,528,0,1276319563,1276319664,1276319664,normal
192.168.2.112,1096,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276319664,1276319664,1276319664,normal
192.168.2.110,1906,64.41.142.72,443,6,12,774,16,18190,40,64,216,55,40,1136,1500,634,0,0,3,0,0,0,1,0,4,4,4,4,0,0,0,0,0,12,774,16,18190,2,7,0,0,496,648,0,1276319662,1276319666,1276319666,normal
192.168.4.121,51847,66.45.103.33,80,6,65,4153,98,107311,40,63,114,33,40,1095,1420,511,0,1,100,12,100,1,100,10,103,103,103,103,0,0,0,0,0,65,4153,98,107311,22,38,0,0,2612,3924,0,1276319566,1276319669,1276319669,normal
192.168.2.112,1094,184.51.181.13,80,6,8,494,5,854,40,61,135,38,40,170,363,175,0,18,100,37,27,31,100,47,127,127,127,127,0,0,0,0,0,8,494,5,854,2,2,0,0,328,208,0,1276319545,1276319672,1276319672,normal
192.168.1.104,16339,204.13.200.58,443,6,11,1012,12,12285,40,92,350,99,40,1023,1500,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1012,12,12285,3,3,0,0,448,488,0,1276319676,1276319676,1276319676,normal
192.168.1.104,16340,192.168.5.122,143,6,16,881,32,3324,40,55,84,14,40,103,349,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,881,32,3324,12,26,0,0,648,1296,0,1276319677,1276319677,1276319677,normal
192.168.1.104,16341,192.168.5.122,143,6,14,875,28,4684,40,62,201,41,40,167,479,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,875,28,4684,10,22,0,0,568,1136,0,1276319677,1276319677,1276319677,normal
192.168.4.121,51860,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,14,6,4,1,4,2,18,18,18,18,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319660,1276319678,1276319664,normal
192.168.2.109,4073,192.168.2.113,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276319678,1276319678,1276319678,normal
192.168.4.121,51863,65.54.81.204,80,6,8,901,8,7166,40,112,609,200,40,895,1500,722,2,0,3,1,3,0,3,1,5,5,5,5,0,0,0,0,0,8,901,8,7166,1,1,0,0,332,332,0,1276319678,1276319683,1276319681,normal
192.168.4.121,51846,64.71.34.22,80,6,14,648,8,7397,40,46,116,20,40,924,1500,733,1,9,95,25,5,0,5,1,120,120,120,120,0,0,0,0,0,14,648,8,7397,1,1,0,0,572,332,0,1276319565,1276319685,1276319571,normal
192.168.4.119,4594,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276319693,1276319693,1276319693,normal
192.168.4.121,51862,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,4,17,7,3,1,3,1,20,20,20,20,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319675,1276319695,1276319678,normal
192.168.4.121,51864,65.54.81.121,80,6,6,848,4,337,40,141,636,242,40,84,205,80,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,337,1,1,0,0,252,172,0,1276319690,1276319705,1276319693,normal
192.168.2.113,4774,64.90.206.110,80,6,44,2215,70,93681,40,50,123,26,40,1338,1500,442,0,1,58,9,15,1,58,7,75,75,75,75,0,0,0,0,0,44,2215,70,93681,6,5,0,0,1768,2808,0,1276319637,1276319712,1276319712,normal
192.168.4.121,51865,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319705,1276319720,1276319709,normal
192.168.4.121,51861,65.55.15.241,80,6,5,813,2,1130,40,162,641,267,44,565,1086,736,1,15,62,30,1,1,1,0,63,63,63,63,0,0,0,0,0,5,813,2,1130,1,1,0,0,212,84,0,1276319662,1276319725,1276319663,normal
131.202.240.218,58815,192.168.5.122,80,6,5,384,5,1038,52,76,168,51,52,207,822,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,384,5,1038,1,1,0,0,268,268,0,1276319732,1276319732,1276319732,normal
192.168.2.106,3387,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276319734,1276319734,1276319734,normal
192.168.4.121,51866,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319720,1276319735,1276319724,normal
192.168.1.101,4348,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276319739,1276319739,1276319739,normal
192.168.4.121,51867,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319735,1276319750,1276319739,normal
192.168.2.110,1908,184.51.176.80,80,6,6,360,5,2735,40,60,152,45,40,547,1500,704,0,20,100,44,100,25,100,50,100,100,100,100,0,0,0,0,0,6,360,5,2735,1,1,0,0,248,208,0,1276319663,1276319763,1276319763,normal
192.168.2.110,1909,184.51.177.110,443,6,10,812,10,6984,40,81,222,67,40,698,1500,700,1,11,100,33,101,11,101,33,101,101,101,101,0,0,0,0,0,10,812,10,6984,3,4,0,0,408,408,0,1276319663,1276319764,1276319764,normal
192.168.2.110,1907,173.222.140.32,80,6,138,6329,238,338058,40,45,148,22,40,1420,1500,301,0,0,100,8,100,0,100,6,102,102,102,102,0,0,0,0,0,138,6329,238,338058,9,17,0,0,5528,9528,0,1276319662,1276319764,1276319764,normal
192.168.4.121,51868,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319750,1276319765,1276319753,normal
192.168.4.119,4593,204.13.161.71,443,6,28,2018,41,50346,40,72,222,53,40,1227,1500,506,0,3,100,19,100,2,100,15,102,102,102,102,0,0,0,0,0,28,2018,41,50346,8,12,0,0,1128,1644,0,1276319664,1276319766,1276319766,normal
192.168.1.104,16326,216.27.18.244,80,6,26,1376,34,42234,40,52,148,30,40,1242,1500,512,0,7,100,24,100,5,100,21,175,175,175,175,0,0,0,0,0,26,1376,34,42234,4,4,0,0,1048,1368,0,1276319601,1276319776,1276319776,normal
192.168.1.104,16338,216.109.86.150,443,6,32,2673,53,51099,40,83,358,70,40,964,1420,598,0,3,100,17,100,1,100,13,101,101,101,101,0,0,0,0,0,32,2673,53,51099,11,16,0,0,1288,2124,0,1276319675,1276319776,1276319776,normal
192.168.4.121,51869,65.54.81.165,80,6,6,848,4,340,40,141,636,242,40,85,208,82,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,340,1,1,0,0,252,172,0,1276319765,1276319780,1276319769,normal
192.168.2.112,1097,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276319784,1276319784,1276319784,normal
192.168.1.101,4350,205.178.187.11,80,6,5,294,5,2551,40,58,126,37,40,510,1500,671,7,1,7,3,7,3,8,4,15,15,15,15,0,0,0,0,0,5,294,5,2551,1,2,0,0,208,208,0,1276319778,1276319785,1276319793,normal
192.168.4.121,51870,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319780,1276319795,1276319783,normal
192.168.4.121,51871,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319795,1276319810,1276319798,normal
192.168.2.113,4777,142.166.14.71,80,6,6,349,4,542,40,58,141,40,40,135,414,185,0,20,100,44,100,33,100,57,100,100,100,100,0,0,0,0,0,6,349,4,542,1,1,0,0,248,168,0,1276319712,1276319812,1276319812,normal
192.168.2.113,4776,69.63.189.26,80,6,10,550,12,11464,40,55,122,30,40,955,1500,684,0,11,100,33,0,9,100,30,100,100,100,100,0,0,0,0,0,10,550,12,11464,2,5,0,0,408,488,0,1276319712,1276319812,1276319812,normal
192.168.2.108,1378,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276319820,1276319820,1276319820,normal
192.168.4.121,51872,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319810,1276319825,1276319814,normal
192.168.1.104,16344,174.35.52.82,80,6,9,654,9,2759,40,72,143,47,40,306,1056,377,0,1,6,2,5,1,6,2,12,12,12,12,0,0,0,0,0,9,654,9,2759,3,4,0,0,368,368,0,1276319824,1276319836,1276319836,normal
192.168.2.110,1910,64.94.104.143,80,6,11,533,15,16831,40,48,125,25,40,1122,1500,649,0,10,100,31,0,7,100,26,100,100,100,100,0,0,0,0,0,11,533,15,16831,1,9,0,0,448,608,0,1276319736,1276319836,1276319836,normal
192.168.1.104,16345,174.35.52.80,80,6,8,579,8,4797,40,72,199,60,40,599,1500,708,0,1,8,3,5,1,8,3,13,13,13,13,0,0,0,0,0,8,579,8,4797,2,2,0,0,328,328,0,1276319825,1276319838,1276319838,normal
192.168.4.121,51873,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319825,1276319840,1276319828,normal
192.168.1.104,16349,204.13.200.58,80,6,9,499,10,9578,40,55,171,43,40,957,1500,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,499,10,9578,1,1,0,0,368,408,0,1276319840,1276319840,1276319840,normal
192.168.1.101,4349,205.178.187.13,80,6,5,282,4,354,40,56,114,32,40,88,226,91,65,16,65,32,8,24,65,35,73,73,73,73,0,0,0,0,0,5,282,4,354,1,1,0,0,208,168,0,1276319778,1276319843,1276319851,normal
192.168.1.105,16850,192.168.1.101,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276319852,1276319852,1276319852,normal
192.168.4.121,51874,65.54.81.121,80,6,6,848,4,338,40,141,636,242,40,84,206,81,3,4,17,7,3,1,3,1,20,20,20,20,0,0,0,0,0,6,848,4,338,1,1,0,0,252,172,0,1276319840,1276319860,1276319843,normal
192.168.1.105,16851,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276319863,1276319863,1276319863,normal
192.168.4.121,51875,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319855,1276319870,1276319859,normal
192.168.4.121,51876,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319870,1276319885,1276319874,normal
192.168.2.113,4778,216.185.43.230,80,6,10,506,12,13065,40,50,138,30,40,1088,1500,650,0,11,100,33,0,9,100,30,100,100,100,100,0,0,0,0,0,10,506,12,13065,1,1,0,0,408,488,0,1276319786,1276319886,1276319886,normal
192.168.2.113,4779,216.185.43.230,80,6,10,500,12,12319,40,50,132,28,40,1026,1500,700,0,11,100,33,0,9,100,30,100,100,100,100,0,0,0,0,0,10,500,12,12319,1,1,0,0,408,488,0,1276319786,1276319886,1276319886,normal
